685,1927
687,1929
687,1930
689,1932
695,1951
692,1947
697,1957
697,1954
697,1956
697,1955
697,1953
700,1970
700,1976
700,1973
700,1963
700,1982
702,1987
704,1995
708,2014
708,2016
708,2020
708,2022
708,2017
708,2033
710,2035
713,2062
713,2064
713,2057
717,2089
717,2094
718,2095
718,2099
719,2109
719,2110
719,2111
719,2112
719,2113
720,2117
720,2130
720,2122
720,2127
720,2118
720,2120
720,2124
720,2121
720,2126
720,2129
720,2116
720,2119
720,2115
720,2154
720,2152
720,2156
720,2157
723,2168
723,2167
723,2162
729,2182
730,2186
731,2192
739,2221
739,2222
740,2227
740,2232
742,2244
742,2245
744,2248
745,2255
746,2256
746,2261
746,2257
746,2258
746,2260
749,2269
749,2267
751,2278
751,2273
751,2275
751,2279
751,2277
751,2274
755,2291
755,2298
756,2318
760,2330
762,2335
764,2345
764,2347
764,2348
765,2351
767,2367
767,2369
775,2391
775,2396
778,2405
778,2404
779,2409
782,2420
782,2421
782,2422
794,2453
794,2450
801,2470
801,2472
801,2477
801,2466
801,2469
801,2464
801,2467
801,2478
801,2465
804,2488
812,2503
816,2510
834,2536
836,2539
838,2561
838,2581
843,2586
843,2587
843,2590
846,2600
868,2637
868,2636
870,2657
871,2671
876,2691
876,2690
878,2701
884,2714
885,2716
886,2717
886,2720
888,2730
897,2753
898,2754
898,2755
898,2757
898,2758
899,2760
899,2759
899,2761
900,2763
900,2764
900,2765
900,2769
900,2770
901,2776
901,2772
904,2784
904,2782
906,2792
910,2797
910,2799
911,2807
912,2822
913,2823
914,2825
928,2857
930,2861
930,2862
931,2868
931,2867
930,2865
931,2870
934,2876
934,2881
934,2880
934,2882
934,2883
934,2884
935,2887
935,2886
935,2885
935,2921
935,2928
935,2899
935,2900
935,2903
935,2888
935,2898
935,2916
935,2911
935,2890
935,2906
935,2937
935,2946
935,2947
962,3009
962,3011
963,3017
963,3020
963,3018
963,3015
963,3021
965,3029
965,3031
965,3030
965,3033
965,3036
966,3038
966,3039
966,3040
966,3048
966,3049
968,3051
969,3053
971,3056
972,3058
972,3060
972,3064
972,3057
972,3068
974,3080
972,3074
974,3079
975,3083
976,3084
976,3085
981,3096
982,3120
984,3123
984,3126
984,3125
987,3137
987,3138
987,3139
987,3134
989,3148
989,3152
998,3192
998,3193
1000,3195
1009,3228
1009,3230
1010,3236
1011,3237
1017,3244
1041,3291
1042,3297
1042,3296
1042,3293
1042,3295
1042,3298
1042,3299
1042,3301
1044,3304
1045,3313
1046,3317
1046,3318
1046,3319
1046,3323
1046,3322
1049,3329
1046,3320
1053,3336
1060,3353
1062,3357
1065,3362
1065,3361
1065,3366
1065,3364
1065,3368
1068,3371
1070,3376
1070,3375
1070,3374
1070,3380
1070,3378
1070,3381
1072,3400
1072,3398
1077,3410
1083,3422
1093,3440
1093,3442
1093,3439
1095,3450
1098,3458
1098,3462
1098,3460
1098,3459
1099,3464
1112,3498
1112,3495
1112,3504
1112,3503
1141,3556
1144,3566
1153,3584
1153,3585
1154,3591
1154,3590
1154,3588
1154,3587
1154,3586
1154,3592
1154,3589
1154,3597
1155,3601
1158,3612
1158,3611
1158,3613
1158,3619
1165,3629
1181,3659
1181,3660
1181,3661
1191,3717
1192,3724
1201,3743
1202,3745
1202,3750
1203,3751
1206,3763
1207,3776
1207,3779
1209,3788
1209,3792
1218,3833
1218,3840
1218,3845
1218,3844
1218,3847
1218,3846
1218,3856
1218,3857
1218,3858
1218,3863
1227,3874
1228,3887
1228,3888
1230,3892
1231,3895
1231,3896
1231,3897
1244,3938
1243,3935
1243,3936
1268,3997
1268,4000
1268,3998
1268,4001
1270,4010
1270,4016
1272,4023
1272,4027
1273,4050
1273,4049
1278,4073
1279,4074
1279,4075
1279,4077
1297,4104
1297,4106
1305,4123
1307,4125
1312,4153
1312,4152
1312,4151
1314,4156
1315,4158
1315,4159
1326,4180
1332,4199
1332,4203
1343,4309
1348,4326
1349,4327
1349,4328
1349,4329
1350,4330
1350,4331
1352,4340
1352,4337
1354,4355
1355,4359
1355,4367
1355,4362
1355,4363
1355,4356
1355,4360
1355,4357
1356,4370
1356,4371
1356,4375
1356,4373
1356,4376
1361,4404
1366,4414
1368,4419
1368,4420
1368,4418
1368,4417
1368,4421
1368,4425
1369,4426
1381,4445
1382,4449
1385,4458
1385,4461
1385,4470
1387,4475
1387,4474
1389,4480
1393,4495
1393,4492
40,4762
60,4852
73,4927
80,5053
92,5236
122,5545
139,5675
139,5687
152,5727
152,5728
152,5732
212,6153
227,6184
306,6403
306,6405
306,6436
306,6442
309,6455
309,6505
309,6538
359,6862
387,6965
474,7157
490,7414
490,7420
564,7714
564,7718
574,7848
577,7904
577,7977
592,8056
597,8084
599,8101
651,8712
654,8741
660,8815
671,8913
671,8927
677,8971
681,9065
713,9551
713,9557
713,9582
720,9843
740,9991
742,10000
742,10005
762,10299
764,10401
764,10410
764,10415
782,10544
794,10580
794,10582
834,10742
838,10798
912,11214
914,11233
930,11274
935,11342
965,11390
972,11499
987,11626
989,11678
1042,12076
1042,12079
1045,12286
1070,12377
1098,12534
1141,12683
1154,12697
1154,12700
1154,12708
1155,12772
1158,12815
1158,12855
1218,13125
1218,13144
1227,13147
1268,13345
1270,13396
1273,13454
1273,13455
1273,13456
1273,13499
1279,13557
1279,13597
1307,13708
1326,13888
1332,13916
1355,13998
1368,14147
1368,14159
1376,14162
1387,14372
1398,4516
1567,6154
1956,11196
